,0
0,bleu
1,cactus
2,vert
3,désert
4,fennec
5,herbe
6,Sahara
7,dromadaire
8,gamelle
9,cigarette
10,poumon
11,voiture
12,coccinelle
13,pneu
14,table
15,stylo
16,gomme
17,jaune
18,soleil
19,nuage
20,terre
21,cercle
22,circulaire
23,aire
24,surface
25,mathématiques
26,Einstein
27,cheveux
28,blanc
29,mars
30,noir
31,vampire
32,chauve-souris
33,nuit
34,étoile
35,étoile_filante
36,ciel
37,bleu.1
38,chauve-souris.1
39,dent_
40,vache
41,Afrique
42,société
43,agriculture
44,terre.1
45,nutriment
46,nourrir
47,plante
48,pousser
49,feuille
50,ligament
51,chlorophylle
52,tige
53,lèvre
54,salive
